days_to_meeting,finalrmse,source
1771,1.2229016621519666,interpolated
1772,1.2231350075766065,interpolated
1773,1.2233683530012465,interpolated
1774,1.2236016984258864,interpolated
1775,1.2238350438505265,interpolated
1776,1.2240683892751665,interpolated
1777,1.2243017346998064,interpolated
1778,1.2245350801244463,interpolated
1779,1.2247684255490863,interpolated
1780,1.2250017709737262,interpolated
1781,1.2252351163983661,interpolated
1782,1.225468461823006,interpolated
1783,1.225701807247646,interpolated
1784,1.225935152672286,interpolated
1785,1.226168498096926,interpolated
1786,1.226401843521566,interpolated
1787,1.226635188946206,interpolated
1788,1.2268685343708459,interpolated
1789,1.2271018797954858,interpolated
1790,1.2273352252201257,interpolated
1791,1.2275685706447657,interpolated
1792,1.2278019160694056,interpolated
1793,1.2280352614940455,interpolated
1794,1.2282686069186857,interpolated
1795,1.2285019523433256,interpolated
1796,1.2287352977679655,interpolated
1797,1.2289686431926055,interpolated
1798,1.2292019886172454,interpolated
1799,1.2294353340418853,interpolated
1800,1.2296686794665252,interpolated
1801,1.2299020248911652,interpolated
1802,1.230135370315805,interpolated
1803,1.2303687157404453,interpolated
1804,1.2306020611650852,interpolated
1805,1.2308354065897251,interpolated
1806,1.231068752014365,interpolated
1807,1.231302097439005,interpolated
1808,1.231535442863645,interpolated
1809,1.2317687882882848,interpolated
1810,1.2320021337129248,interpolated
1811,1.2322354791375647,interpolated
1812,1.2324688245622049,interpolated
1813,1.2327021699868448,interpolated
1814,1.2329355154114847,interpolated
1815,1.2331688608361246,interpolated
1816,1.2334022062607646,interpolated
1817,1.2336355516854045,interpolated
1818,1.2338688971100444,interpolated
1819,1.2341022425346844,interpolated
1820,1.2343355879593243,interpolated
1821,1.2345689333839645,interpolated
1822,1.2348022788086044,interpolated
1823,1.2350356242332443,interpolated
1824,1.2352689696578842,interpolated
1825,1.2355023150825242,quarterly_anchor
1826,1.2357422053002418,interpolated
1827,1.2359820955179595,interpolated
1828,1.236221985735677,interpolated
1829,1.2364618759533947,interpolated
1830,1.2367017661711124,interpolated
1831,1.23694165638883,interpolated
1832,1.2371815466065477,interpolated
1833,1.2374214368242653,interpolated
1834,1.237661327041983,interpolated
1835,1.2379012172597006,interpolated
1836,1.2381411074774182,interpolated
1837,1.2383809976951359,interpolated
1838,1.2386208879128535,interpolated
1839,1.2388607781305712,interpolated
1840,1.2391006683482888,interpolated
1841,1.2393405585660064,interpolated
1842,1.239580448783724,interpolated
1843,1.2398203390014417,interpolated
1844,1.2400602292191594,interpolated
1845,1.240300119436877,interpolated
1846,1.2405400096545947,interpolated
1847,1.2407798998723123,interpolated
1848,1.2410197900900302,interpolated
1849,1.2412596803077478,interpolated
1850,1.2414995705254654,interpolated
1851,1.241739460743183,interpolated
1852,1.2419793509609007,interpolated
1853,1.2422192411786184,interpolated
1854,1.242459131396336,interpolated
1855,1.2426990216140537,interpolated
1856,1.2429389118317713,interpolated
1857,1.243178802049489,interpolated
1858,1.2434186922672066,interpolated
1859,1.2436585824849242,interpolated
1860,1.2438984727026419,interpolated
1861,1.2441383629203595,interpolated
1862,1.2443782531380772,interpolated
1863,1.2446181433557948,interpolated
1864,1.2448580335735124,interpolated
1865,1.24509792379123,interpolated
1866,1.2453378140089477,interpolated
1867,1.2455777042266654,interpolated
1868,1.245817594444383,interpolated
1869,1.2460574846621006,interpolated
1870,1.2462973748798183,interpolated
1871,1.246537265097536,interpolated
1872,1.2467771553152536,interpolated
1873,1.2470170455329712,interpolated
1874,1.2472569357506889,interpolated
1875,1.2474968259684065,interpolated
1876,1.2477367161861241,interpolated
1877,1.2479766064038418,interpolated
1878,1.2482164966215594,interpolated
1879,1.248456386839277,interpolated
1880,1.2486962770569947,interpolated
1881,1.2489361672747123,interpolated
1882,1.24917605749243,interpolated
1883,1.2494159477101476,interpolated
1884,1.2496558379278653,interpolated
1885,1.249895728145583,interpolated
1886,1.2501356183633006,interpolated
1887,1.2503755085810182,interpolated
1888,1.2506153987987358,interpolated
1889,1.2508552890164535,interpolated
1890,1.2510951792341711,interpolated
1891,1.2513350694518888,interpolated
1892,1.2515749596696064,interpolated
1893,1.251814849887324,interpolated
1894,1.252054740105042,interpolated
1895,1.2522946303227596,interpolated
1896,1.2525345205404772,interpolated
1897,1.2527744107581948,interpolated
1898,1.2530143009759125,interpolated
1899,1.2532541911936301,interpolated
1900,1.2534940814113478,interpolated
1901,1.2537339716290654,interpolated
1902,1.253973861846783,interpolated
1903,1.2542137520645007,interpolated
1904,1.2544536422822183,interpolated
1905,1.254693532499936,interpolated
1906,1.2549334227176536,interpolated
1907,1.2551733129353713,interpolated
1908,1.255413203153089,interpolated
1909,1.2556530933708066,interpolated
1910,1.2558929835885242,interpolated
1911,1.2561328738062418,interpolated
1912,1.2563727640239595,interpolated
1913,1.2566126542416771,interpolated
1914,1.2568525444593948,interpolated
1915,1.2570924346771124,interpolated
1916,1.25733232489483,quarterly_anchor
1917,1.25757760670869,interpolated
1918,1.2578228885225495,interpolated
1919,1.2580681703364094,interpolated
1920,1.258313452150269,interpolated
1921,1.2585587339641289,interpolated
1922,1.2588040157779887,interpolated
1923,1.2590492975918484,interpolated
1924,1.2592945794057082,interpolated
1925,1.259539861219568,interpolated
1926,1.2597851430334277,interpolated
1927,1.2600304248472876,interpolated
1928,1.2602757066611472,interpolated
1929,1.260520988475007,interpolated
1930,1.260766270288867,interpolated
1931,1.2610115521027265,interpolated
1932,1.2612568339165864,interpolated
1933,1.2615021157304462,interpolated
1934,1.2617473975443059,interpolated
1935,1.2619926793581657,interpolated
1936,1.2622379611720254,interpolated
1937,1.2624832429858852,interpolated
1938,1.262728524799745,interpolated
1939,1.2629738066136047,interpolated
1940,1.2632190884274646,interpolated
1941,1.2634643702413242,interpolated
1942,1.263709652055184,interpolated
1943,1.263954933869044,interpolated
1944,1.2642002156829035,interpolated
1945,1.2644454974967634,interpolated
1946,1.2646907793106232,interpolated
1947,1.2649360611244829,interpolated
1948,1.2651813429383427,interpolated
1949,1.2654266247522024,interpolated
1950,1.2656719065660622,interpolated
1951,1.265917188379922,interpolated
1952,1.2661624701937817,interpolated
1953,1.2664077520076416,interpolated
1954,1.2666530338215014,interpolated
1955,1.266898315635361,interpolated
1956,1.267143597449221,interpolated
1957,1.2673888792630805,interpolated
1958,1.2676341610769404,interpolated
1959,1.2678794428908002,interpolated
1960,1.2681247247046599,interpolated
1961,1.2683700065185197,interpolated
1962,1.2686152883323794,interpolated
1963,1.2688605701462392,interpolated
1964,1.269105851960099,interpolated
1965,1.2693511337739587,interpolated
1966,1.2695964155878185,interpolated
1967,1.2698416974016784,interpolated
1968,1.270086979215538,interpolated
1969,1.270332261029398,interpolated
1970,1.2705775428432575,interpolated
1971,1.2708228246571174,interpolated
1972,1.2710681064709772,interpolated
1973,1.2713133882848369,interpolated
1974,1.2715586700986967,interpolated
1975,1.2718039519125566,interpolated
1976,1.2720492337264162,interpolated
1977,1.272294515540276,interpolated
1978,1.2725397973541357,interpolated
1979,1.2727850791679955,interpolated
1980,1.2730303609818554,interpolated
1981,1.273275642795715,interpolated
1982,1.273520924609575,interpolated
1983,1.2737662064234347,interpolated
1984,1.2740114882372944,interpolated
1985,1.2742567700511542,interpolated
1986,1.2745020518650139,interpolated
1987,1.2747473336788737,interpolated
1988,1.2749926154927336,interpolated
1989,1.2752378973065932,interpolated
1990,1.275483179120453,interpolated
1991,1.2757284609343127,interpolated
1992,1.2759737427481725,interpolated
1993,1.2762190245620324,interpolated
1994,1.276464306375892,interpolated
1995,1.2767095881897519,interpolated
1996,1.2769548700036117,interpolated
1997,1.2772001518174714,interpolated
1998,1.2774454336313312,interpolated
1999,1.2776907154451909,interpolated
2000,1.2779359972590507,interpolated
2001,1.2781812790729106,interpolated
2002,1.2784265608867702,interpolated
2003,1.27867184270063,interpolated
2004,1.27891712451449,interpolated
2005,1.2791624063283495,interpolated
2006,1.2794076881422094,interpolated
2007,1.279652969956069,interpolated
2008,1.2798982517699289,quarterly_anchor
2009,1.2801540390616513,interpolated
2010,1.2804098263533734,interpolated
2011,1.2806656136450958,interpolated
2012,1.280921400936818,interpolated
2013,1.2811771882285403,interpolated
2014,1.2814329755202625,interpolated
2015,1.2816887628119848,interpolated
2016,1.281944550103707,interpolated
2017,1.2822003373954294,interpolated
2018,1.2824561246871518,interpolated
2019,1.282711911978874,interpolated
2020,1.2829676992705963,interpolated
2021,1.2832234865623184,interpolated
2022,1.2834792738540408,interpolated
2023,1.283735061145763,interpolated
2024,1.2839908484374853,interpolated
2025,1.2842466357292077,interpolated
2026,1.2845024230209299,interpolated
2027,1.2847582103126522,interpolated
2028,1.2850139976043744,interpolated
2029,1.2852697848960968,interpolated
2030,1.285525572187819,interpolated
2031,1.2857813594795413,interpolated
2032,1.2860371467712635,interpolated
2033,1.2862929340629858,interpolated
2034,1.2865487213547082,interpolated
2035,1.2868045086464304,interpolated
2036,1.2870602959381527,interpolated
2037,1.287316083229875,interpolated
2038,1.2875718705215973,interpolated
2039,1.2878276578133194,interpolated
2040,1.2880834451050418,interpolated
2041,1.288339232396764,interpolated
2042,1.2885950196884863,interpolated
2043,1.2888508069802087,interpolated
2044,1.2891065942719309,interpolated
2045,1.2893623815636532,interpolated
2046,1.2896181688553754,interpolated
2047,1.2898739561470978,interpolated
2048,1.29012974343882,interpolated
2049,1.2903855307305423,interpolated
2050,1.2906413180222647,interpolated
2051,1.2908971053139868,interpolated
2052,1.2911528926057092,interpolated
2053,1.2914086798974314,interpolated
2054,1.2916644671891537,interpolated
2055,1.2919202544808759,interpolated
2056,1.2921760417725983,interpolated
2057,1.2924318290643204,interpolated
2058,1.2926876163560428,interpolated
2059,1.2929434036477652,interpolated
2060,1.2931991909394873,interpolated
2061,1.2934549782312097,interpolated
2062,1.2937107655229318,interpolated
2063,1.2939665528146542,interpolated
2064,1.2942223401063764,interpolated
2065,1.2944781273980988,interpolated
2066,1.2947339146898211,interpolated
2067,1.2949897019815433,interpolated
2068,1.2952454892732657,interpolated
2069,1.2955012765649878,interpolated
2070,1.2957570638567102,interpolated
2071,1.2960128511484323,interpolated
2072,1.2962686384401547,interpolated
2073,1.2965244257318769,interpolated
2074,1.2967802130235992,interpolated
2075,1.2970360003153216,interpolated
2076,1.2972917876070438,interpolated
2077,1.2975475748987662,interpolated
2078,1.2978033621904883,interpolated
2079,1.2980591494822107,interpolated
2080,1.2983149367739328,interpolated
2081,1.2985707240656552,interpolated
2082,1.2988265113573774,interpolated
2083,1.2990822986490997,interpolated
2084,1.2993380859408221,interpolated
2085,1.2995938732325443,interpolated
2086,1.2998496605242666,interpolated
2087,1.3001054478159888,interpolated
2088,1.3003612351077112,interpolated
2089,1.3006170223994333,interpolated
2090,1.3008728096911557,interpolated
2091,1.301128596982878,interpolated
2092,1.3013843842746002,interpolated
2093,1.3016401715663226,interpolated
2094,1.3018959588580448,interpolated
2095,1.3021517461497671,interpolated
2096,1.3024075334414893,interpolated
2097,1.3026633207332117,interpolated
2098,1.3029191080249338,interpolated
2099,1.3031748953166562,quarterly_anchor
2100,1.303441297524515,interpolated
2101,1.3037076997323738,interpolated
2102,1.3039741019402327,interpolated
2103,1.3042405041480916,interpolated
2104,1.3045069063559502,interpolated
2105,1.3047733085638091,interpolated
2106,1.305039710771668,interpolated
2107,1.3053061129795267,interpolated
2108,1.3055725151873856,interpolated
2109,1.3058389173952445,interpolated
2110,1.3061053196031032,interpolated
2111,1.306371721810962,interpolated
2112,1.306638124018821,interpolated
2113,1.3069045262266799,interpolated
2114,1.3071709284345385,interpolated
2115,1.3074373306423974,interpolated
2116,1.3077037328502563,interpolated
2117,1.307970135058115,interpolated
2118,1.3082365372659739,interpolated
2119,1.3085029394738328,interpolated
2120,1.3087693416816915,interpolated
2121,1.3090357438895504,interpolated
2122,1.3093021460974092,interpolated
2123,1.309568548305268,interpolated
2124,1.3098349505131268,interpolated
2125,1.3101013527209857,interpolated
2126,1.3103677549288444,interpolated
2127,1.3106341571367033,interpolated
2128,1.3109005593445622,interpolated
2129,1.3111669615524209,interpolated
2130,1.3114333637602797,interpolated
2131,1.3116997659681386,interpolated
2132,1.3119661681759973,interpolated
2133,1.3122325703838562,interpolated
2134,1.312498972591715,interpolated
2135,1.312765374799574,interpolated
2136,1.3130317770074327,interpolated
2137,1.3132981792152916,interpolated
2138,1.3135645814231505,interpolated
2139,1.3138309836310091,interpolated
2140,1.314097385838868,interpolated
2141,1.314363788046727,interpolated
2142,1.3146301902545856,interpolated
2143,1.3148965924624445,interpolated
2144,1.3151629946703034,interpolated
2145,1.315429396878162,interpolated
2146,1.315695799086021,interpolated
2147,1.3159622012938799,interpolated
2148,1.3162286035017385,interpolated
2149,1.3164950057095974,interpolated
2150,1.3167614079174563,interpolated
2151,1.317027810125315,interpolated
2152,1.317294212333174,interpolated
2153,1.3175606145410328,interpolated
2154,1.3178270167488915,interpolated
2155,1.3180934189567504,interpolated
2156,1.3183598211646093,interpolated
2157,1.3186262233724682,interpolated
2158,1.3188926255803268,interpolated
2159,1.3191590277881857,interpolated
2160,1.3194254299960446,interpolated
2161,1.3196918322039033,interpolated
2162,1.3199582344117622,interpolated
2163,1.320224636619621,interpolated
2164,1.3204910388274798,interpolated
2165,1.3207574410353387,interpolated
2166,1.3210238432431975,interpolated
2167,1.3212902454510562,interpolated
2168,1.3215566476589151,interpolated
2169,1.321823049866774,interpolated
2170,1.3220894520746327,interpolated
2171,1.3223558542824916,interpolated
2172,1.3226222564903505,interpolated
2173,1.3228886586982092,interpolated
2174,1.323155060906068,interpolated
2175,1.323421463113927,interpolated
2176,1.3236878653217856,interpolated
2177,1.3239542675296445,interpolated
2178,1.3242206697375034,interpolated
2179,1.3244870719453623,interpolated
2180,1.324753474153221,interpolated
2181,1.3250198763610799,interpolated
2182,1.3252862785689388,interpolated
2183,1.3255526807767974,interpolated
2184,1.3258190829846563,interpolated
2185,1.3260854851925152,interpolated
2186,1.326351887400374,interpolated
2187,1.3266182896082328,interpolated
2188,1.3268846918160917,interpolated
2189,1.3271510940239504,interpolated
2190,1.3274174962318093,quarterly_anchor
2191,1.327692666224592,interpolated
2192,1.3279678362173748,interpolated
2193,1.3282430062101573,interpolated
2194,1.32851817620294,interpolated
2195,1.3287933461957229,interpolated
2196,1.3290685161885056,interpolated
2197,1.3293436861812882,interpolated
2198,1.329618856174071,interpolated
2199,1.3298940261668537,interpolated
2200,1.3301691961596365,interpolated
2201,1.330444366152419,interpolated
2202,1.3307195361452018,interpolated
2203,1.3309947061379845,interpolated
2204,1.3312698761307673,interpolated
2205,1.3315450461235498,interpolated
2206,1.3318202161163326,interpolated
2207,1.3320953861091154,interpolated
2208,1.3323705561018981,interpolated
2209,1.3326457260946807,interpolated
2210,1.3329208960874634,interpolated
2211,1.3331960660802462,interpolated
2212,1.333471236073029,interpolated
2213,1.3337464060658115,interpolated
2214,1.3340215760585943,interpolated
2215,1.334296746051377,interpolated
2216,1.3345719160441598,interpolated
2217,1.3348470860369424,interpolated
2218,1.3351222560297251,interpolated
2219,1.3353974260225079,interpolated
2220,1.3356725960152906,interpolated
2221,1.3359477660080734,interpolated
2222,1.336222936000856,interpolated
2223,1.3364981059936387,interpolated
2224,1.3367732759864215,interpolated
2225,1.3370484459792042,interpolated
2226,1.3373236159719868,interpolated
2227,1.3375987859647696,interpolated
2228,1.3378739559575523,interpolated
2229,1.338149125950335,interpolated
2230,1.3384242959431176,interpolated
2231,1.3386994659359004,interpolated
2232,1.3389746359286832,interpolated
2233,1.339249805921466,interpolated
2234,1.3395249759142485,interpolated
2235,1.3398001459070312,interpolated
2236,1.340075315899814,interpolated
2237,1.3403504858925968,interpolated
2238,1.3406256558853793,interpolated
2239,1.340900825878162,interpolated
2240,1.3411759958709448,interpolated
2241,1.3414511658637276,interpolated
2242,1.3417263358565101,interpolated
2243,1.342001505849293,interpolated
2244,1.3422766758420757,interpolated
2245,1.3425518458348584,interpolated
2246,1.342827015827641,interpolated
2247,1.3431021858204237,interpolated
2248,1.3433773558132065,interpolated
2249,1.3436525258059893,interpolated
2250,1.3439276957987718,interpolated
2251,1.3442028657915546,interpolated
2252,1.3444780357843373,interpolated
2253,1.34475320577712,interpolated
2254,1.3450283757699029,interpolated
2255,1.3453035457626854,interpolated
2256,1.3455787157554682,interpolated
2257,1.345853885748251,interpolated
2258,1.3461290557410337,interpolated
2259,1.3464042257338162,interpolated
2260,1.346679395726599,interpolated
2261,1.3469545657193818,interpolated
2262,1.3472297357121645,interpolated
2263,1.347504905704947,interpolated
2264,1.3477800756977298,interpolated
2265,1.3480552456905126,interpolated
2266,1.3483304156832954,interpolated
2267,1.348605585676078,interpolated
2268,1.3488807556688607,interpolated
2269,1.3491559256616434,interpolated
2270,1.3494310956544262,interpolated
2271,1.3497062656472087,interpolated
2272,1.3499814356399915,interpolated
2273,1.3502566056327743,interpolated
2274,1.350531775625557,interpolated
2275,1.3508069456183396,interpolated
2276,1.3510821156111223,interpolated
2277,1.3513572856039051,interpolated
2278,1.3516324555966879,interpolated
2279,1.3519076255894704,interpolated
2280,1.3521827955822532,interpolated
2281,1.352457965575036,quarterly_anchor
2282,1.352739118792734,interpolated
2283,1.353020272010432,interpolated
2284,1.3533014252281301,interpolated
2285,1.3535825784458282,interpolated
2286,1.3538637316635262,interpolated
2287,1.354144884881224,interpolated
2288,1.3544260380989221,interpolated
2289,1.3547071913166202,interpolated
2290,1.3549883445343183,interpolated
2291,1.3552694977520163,interpolated
2292,1.3555506509697144,interpolated
2293,1.3558318041874124,interpolated
2294,1.3561129574051105,interpolated
2295,1.3563941106228086,interpolated
2296,1.3566752638405066,interpolated
2297,1.3569564170582045,interpolated
2298,1.3572375702759025,interpolated
2299,1.3575187234936006,interpolated
2300,1.3577998767112986,interpolated
2301,1.3580810299289967,interpolated
2302,1.3583621831466948,interpolated
2303,1.3586433363643928,interpolated
2304,1.3589244895820909,interpolated
2305,1.359205642799789,interpolated
2306,1.359486796017487,interpolated
2307,1.3597679492351848,interpolated
2308,1.360049102452883,interpolated
2309,1.360330255670581,interpolated
2310,1.360611408888279,interpolated
2311,1.360892562105977,interpolated
2312,1.3611737153236751,interpolated
2313,1.3614548685413732,interpolated
2314,1.3617360217590713,interpolated
2315,1.3620171749767693,interpolated
2316,1.3622983281944674,interpolated
2317,1.3625794814121652,interpolated
2318,1.3628606346298633,interpolated
2319,1.3631417878475613,interpolated
2320,1.3634229410652594,interpolated
2321,1.3637040942829575,interpolated
2322,1.3639852475006555,interpolated
2323,1.3642664007183536,interpolated
2324,1.3645475539360516,interpolated
2325,1.3648287071537497,interpolated
2326,1.3651098603714478,interpolated
2327,1.3653910135891456,interpolated
2328,1.3656721668068437,interpolated
2329,1.3659533200245417,interpolated
2330,1.3662344732422398,interpolated
2331,1.3665156264599378,interpolated
2332,1.366796779677636,interpolated
2333,1.367077932895334,interpolated
2334,1.367359086113032,interpolated
2335,1.36764023933073,interpolated
2336,1.3679213925484281,interpolated
2337,1.3682025457661262,interpolated
2338,1.368483698983824,interpolated
2339,1.368764852201522,interpolated
2340,1.3690460054192202,interpolated
2341,1.3693271586369182,interpolated
2342,1.3696083118546163,interpolated
2343,1.3698894650723143,interpolated
2344,1.3701706182900124,interpolated
2345,1.3704517715077105,interpolated
2346,1.3707329247254085,interpolated
2347,1.3710140779431066,interpolated
2348,1.3712952311608044,interpolated
2349,1.3715763843785025,interpolated
2350,1.3718575375962005,interpolated
2351,1.3721386908138986,interpolated
2352,1.3724198440315967,interpolated
2353,1.3727009972492947,interpolated
2354,1.3729821504669928,interpolated
2355,1.3732633036846909,interpolated
2356,1.373544456902389,interpolated
2357,1.373825610120087,interpolated
2358,1.3741067633377848,interpolated
2359,1.3743879165554829,interpolated
2360,1.374669069773181,interpolated
2361,1.374950222990879,interpolated
2362,1.375231376208577,interpolated
2363,1.375512529426275,interpolated
2364,1.3757936826439732,interpolated
2365,1.3760748358616712,interpolated
2366,1.3763559890793693,interpolated
2367,1.3766371422970674,interpolated
2368,1.3769182955147652,interpolated
2369,1.3771994487324632,interpolated
2370,1.3774806019501613,interpolated
2371,1.3777617551678594,interpolated
2372,1.3780429083855574,interpolated
2373,1.3783240616032555,quarterly_anchor
2374,1.378616464086663,interpolated
2375,1.3789088665700706,interpolated
2376,1.379201269053478,interpolated
2377,1.3794936715368857,interpolated
2378,1.3797860740202932,interpolated
2379,1.3800784765037006,interpolated
2380,1.3803708789871083,interpolated
2381,1.3806632814705158,interpolated
2382,1.3809556839539234,interpolated
2383,1.3812480864373309,interpolated
2384,1.3815404889207383,interpolated
2385,1.381832891404146,interpolated
2386,1.3821252938875535,interpolated
2387,1.3824176963709611,interpolated
2388,1.3827100988543686,interpolated
2389,1.383002501337776,interpolated
2390,1.3832949038211837,interpolated
2391,1.3835873063045911,interpolated
2392,1.3838797087879988,interpolated
2393,1.3841721112714063,interpolated
2394,1.3844645137548137,interpolated
2395,1.3847569162382214,interpolated
2396,1.3850493187216288,interpolated
2397,1.3853417212050363,interpolated
2398,1.385634123688444,interpolated
2399,1.3859265261718514,interpolated
2400,1.386218928655259,interpolated
2401,1.3865113311386665,interpolated
2402,1.386803733622074,interpolated
2403,1.3870961361054817,interpolated
2404,1.387388538588889,interpolated
2405,1.3876809410722968,interpolated
2406,1.3879733435557042,interpolated
2407,1.3882657460391117,interpolated
2408,1.3885581485225194,interpolated
2409,1.3888505510059268,interpolated
2410,1.3891429534893345,interpolated
2411,1.389435355972742,interpolated
2412,1.3897277584561494,interpolated
2413,1.390020160939557,interpolated
2414,1.3903125634229645,interpolated
2415,1.3906049659063722,interpolated
2416,1.3908973683897796,interpolated
2417,1.391189770873187,interpolated
2418,1.3914821733565947,interpolated
2419,1.3917745758400022,interpolated
2420,1.3920669783234099,interpolated
2421,1.3923593808068173,interpolated
2422,1.3926517832902248,interpolated
2423,1.3929441857736324,interpolated
2424,1.3932365882570399,interpolated
2425,1.3935289907404476,interpolated
2426,1.393821393223855,interpolated
2427,1.3941137957072625,interpolated
2428,1.3944061981906701,interpolated
2429,1.3946986006740776,interpolated
2430,1.3949910031574853,interpolated
2431,1.3952834056408927,interpolated
2432,1.3955758081243002,interpolated
2433,1.3958682106077078,interpolated
2434,1.3961606130911153,interpolated
2435,1.396453015574523,interpolated
2436,1.3967454180579304,interpolated
2437,1.3970378205413378,interpolated
2438,1.3973302230247455,interpolated
2439,1.397622625508153,interpolated
2440,1.3979150279915606,interpolated
2441,1.398207430474968,interpolated
2442,1.3984998329583755,interpolated
2443,1.3987922354417832,interpolated
2444,1.3990846379251907,interpolated
2445,1.3993770404085981,interpolated
2446,1.3996694428920058,interpolated
2447,1.3999618453754132,interpolated
2448,1.400254247858821,interpolated
2449,1.4005466503422284,interpolated
2450,1.4008390528256358,interpolated
2451,1.4011314553090435,interpolated
2452,1.401423857792451,interpolated
2453,1.4017162602758586,interpolated
2454,1.402008662759266,interpolated
2455,1.4023010652426735,interpolated
2456,1.4025934677260812,interpolated
2457,1.4028858702094886,interpolated
2458,1.4031782726928963,interpolated
2459,1.4034706751763038,interpolated
2460,1.4037630776597112,interpolated
2461,1.4040554801431189,interpolated
2462,1.4043478826265263,interpolated
2463,1.404640285109934,interpolated
2464,1.4049326875933414,quarterly_anchor
2465,1.405231770867328,interpolated
2466,1.4055308541413147,interpolated
2467,1.4058299374153016,interpolated
2468,1.4061290206892882,interpolated
2469,1.406428103963275,interpolated
2470,1.4067271872372615,interpolated
2471,1.4070262705112482,interpolated
2472,1.407325353785235,interpolated
2473,1.4076244370592217,interpolated
2474,1.4079235203332083,interpolated
2475,1.408222603607195,interpolated
2476,1.4085216868811816,interpolated
2477,1.4088207701551685,interpolated
2478,1.4091198534291551,interpolated
2479,1.4094189367031418,interpolated
2480,1.4097180199771284,interpolated
2481,1.410017103251115,interpolated
2482,1.410316186525102,interpolated
2483,1.4106152697990886,interpolated
2484,1.4109143530730752,interpolated
2485,1.4112134363470619,interpolated
2486,1.4115125196210485,interpolated
2487,1.4118116028950354,interpolated
2488,1.412110686169022,interpolated
2489,1.4124097694430087,interpolated
2490,1.4127088527169953,interpolated
2491,1.413007935990982,interpolated
2492,1.4133070192649688,interpolated
2493,1.4136061025389555,interpolated
2494,1.4139051858129421,interpolated
2495,1.4142042690869288,interpolated
2496,1.4145033523609154,interpolated
2497,1.4148024356349023,interpolated
2498,1.415101518908889,interpolated
2499,1.4154006021828756,interpolated
2500,1.4156996854568622,interpolated
2501,1.4159987687308488,interpolated
2502,1.4162978520048357,interpolated
2503,1.4165969352788224,interpolated
2504,1.416896018552809,interpolated
2505,1.4171951018267956,interpolated
2506,1.4174941851007823,interpolated
2507,1.4177932683747692,interpolated
2508,1.4180923516487558,interpolated
2509,1.4183914349227424,interpolated
2510,1.418690518196729,interpolated
2511,1.4189896014707157,interpolated
2512,1.4192886847447024,interpolated
2513,1.4195877680186892,interpolated
2514,1.4198868512926759,interpolated
2515,1.4201859345666625,interpolated
2516,1.4204850178406492,interpolated
2517,1.4207841011146358,interpolated
2518,1.4210831843886227,interpolated
2519,1.4213822676626093,interpolated
2520,1.421681350936596,interpolated
2521,1.4219804342105826,interpolated
2522,1.4222795174845693,interpolated
2523,1.4225786007585561,interpolated
2524,1.4228776840325428,interpolated
2525,1.4231767673065294,interpolated
2526,1.423475850580516,interpolated
2527,1.4237749338545027,interpolated
2528,1.4240740171284896,interpolated
2529,1.4243731004024762,interpolated
2530,1.4246721836764629,interpolated
2531,1.4249712669504495,interpolated
2532,1.4252703502244362,interpolated
2533,1.425569433498423,interpolated
2534,1.4258685167724097,interpolated
2535,1.4261676000463963,interpolated
2536,1.426466683320383,interpolated
2537,1.4267657665943696,interpolated
2538,1.4270648498683565,interpolated
2539,1.4273639331423431,interpolated
2540,1.4276630164163298,interpolated
2541,1.4279620996903164,interpolated
2542,1.428261182964303,interpolated
2543,1.42856026623829,interpolated
2544,1.4288593495122766,interpolated
2545,1.4291584327862632,interpolated
2546,1.4294575160602498,interpolated
2547,1.4297565993342365,interpolated
2548,1.4300556826082234,interpolated
2549,1.43035476588221,interpolated
2550,1.4306538491561966,interpolated
2551,1.4309529324301833,interpolated
2552,1.43125201570417,interpolated
2553,1.4315510989781568,interpolated
2554,1.4318501822521434,interpolated
2555,1.43214926552613,quarterly_anchor
2556,1.4324545236022574,interpolated
2557,1.4327597816783848,interpolated
2558,1.4330650397545122,interpolated
2559,1.4333702978306393,interpolated
2560,1.4336755559067667,interpolated
2561,1.433980813982894,interpolated
2562,1.4342860720590214,interpolated
2563,1.4345913301351487,interpolated
2564,1.434896588211276,interpolated
2565,1.4352018462874034,interpolated
2566,1.4355071043635308,interpolated
2567,1.435812362439658,interpolated
2568,1.4361176205157853,interpolated
2569,1.4364228785919126,interpolated
2570,1.43672813666804,interpolated
2571,1.4370333947441674,interpolated
2572,1.4373386528202947,interpolated
2573,1.437643910896422,interpolated
2574,1.4379491689725492,interpolated
2575,1.4382544270486766,interpolated
2576,1.438559685124804,interpolated
2577,1.4388649432009313,interpolated
2578,1.4391702012770586,interpolated
2579,1.439475459353186,interpolated
2580,1.4397807174293134,interpolated
2581,1.4400859755054407,interpolated
2582,1.4403912335815678,interpolated
2583,1.4406964916576952,interpolated
2584,1.4410017497338226,interpolated
2585,1.44130700780995,interpolated
2586,1.4416122658860773,interpolated
2587,1.4419175239622046,interpolated
2588,1.442222782038332,interpolated
2589,1.4425280401144593,interpolated
2590,1.4428332981905865,interpolated
2591,1.4431385562667138,interpolated
2592,1.4434438143428412,interpolated
2593,1.4437490724189685,interpolated
2594,1.444054330495096,interpolated
2595,1.4443595885712233,interpolated
2596,1.4446648466473506,interpolated
2597,1.4449701047234778,interpolated
2598,1.4452753627996051,interpolated
2599,1.4455806208757325,interpolated
2600,1.4458858789518598,interpolated
