days_ahead,rmse_quarterly,rmse_daily,rmse_base,rmse_interpolated
1150,NA,NA,NA,1.0663778524775227
1151,NA,NA,NA,1.0666967300637353
1152,NA,NA,NA,1.067015607649948
1153,NA,NA,NA,1.0673344852361606
1154,NA,NA,NA,1.0676533628223732
1155,NA,NA,NA,1.0679722404085858
1156,NA,NA,NA,1.0682911179947985
1157,NA,NA,NA,1.068609995581011
1158,NA,NA,NA,1.0689288731672237
1159,NA,NA,NA,1.0692477507534364
1160,NA,NA,NA,1.069566628339649
1161,NA,NA,NA,1.0698855059258616
1162,NA,NA,NA,1.0702043835120743
1163,NA,NA,NA,1.0705232610982869
1164,NA,NA,NA,1.0708421386844995
1165,NA,NA,NA,1.0711610162707121
1166,NA,NA,NA,1.0714798938569248
1167,NA,NA,NA,1.0717987714431374
1168,NA,NA,NA,1.07211764902935
1169,NA,NA,NA,1.0724365266155627
1170,NA,NA,NA,1.0727554042017753
1171,NA,NA,NA,1.073074281787988
1172,NA,NA,NA,1.0733931593742005
1173,NA,NA,NA,1.0737120369604132
1174,NA,NA,NA,1.0740309145466258
1175,NA,NA,NA,1.0743497921328384
1176,NA,NA,NA,1.074668669719051
1177,NA,NA,NA,1.0749875473052637
1178,NA,NA,NA,1.0753064248914763
1179,NA,NA,NA,1.075625302477689
1180,NA,NA,NA,1.0759441800639016
1181,NA,NA,NA,1.0762630576501142
1182,NA,NA,NA,1.0765819352363268
1183,NA,NA,NA,1.0769008128225395
1184,NA,NA,NA,1.077219690408752
1185,NA,NA,NA,1.0775385679949647
1186,1.0778574455811774,NA,1.0778574455811774,1.0778574455811774
1187,NA,NA,NA,1.0781429202466877
1188,NA,NA,NA,1.0784283949121982
1189,NA,NA,NA,1.0787138695777085
1190,NA,NA,NA,1.078999344243219
1191,NA,NA,NA,1.0792848189087294
1192,NA,NA,NA,1.07957029357424
1193,NA,NA,NA,1.0798557682397503
1194,NA,NA,NA,1.0801412429052608
1195,NA,NA,NA,1.0804267175707711
1196,NA,NA,NA,1.0807121922362817
1197,NA,NA,NA,1.080997666901792
1198,NA,NA,NA,1.0812831415673025
1199,NA,NA,NA,1.0815686162328129
1200,NA,NA,NA,1.0818540908983234
1201,NA,NA,NA,1.0821395655638337
1202,NA,NA,NA,1.0824250402293443
1203,NA,NA,NA,1.0827105148948546
1204,NA,NA,NA,1.0829959895603651
1205,NA,NA,NA,1.0832814642258755
1206,NA,NA,NA,1.083566938891386
1207,NA,NA,NA,1.0838524135568963
1208,NA,NA,NA,1.0841378882224069
1209,NA,NA,NA,1.0844233628879172
1210,NA,NA,NA,1.0847088375534275
1211,NA,NA,NA,1.084994312218938
1212,NA,NA,NA,1.0852797868844484
1213,NA,NA,NA,1.085565261549959
1214,NA,NA,NA,1.0858507362154692
1215,NA,NA,NA,1.0861362108809798
1216,NA,NA,NA,1.08642168554649
1217,NA,NA,NA,1.0867071602120006
1218,NA,NA,NA,1.086992634877511
1219,NA,NA,NA,1.0872781095430215
1220,NA,NA,NA,1.0875635842085318
1221,NA,NA,NA,1.0878490588740424
1222,NA,NA,NA,1.0881345335395527
1223,NA,NA,NA,1.0884200082050632
1224,NA,NA,NA,1.0887054828705736
1225,NA,NA,NA,1.088990957536084
1226,NA,NA,NA,1.0892764322015944
1227,NA,NA,NA,1.089561906867105
1228,NA,NA,NA,1.0898473815326153
1229,NA,NA,NA,1.0901328561981258
1230,NA,NA,NA,1.0904183308636362
1231,NA,NA,NA,1.0907038055291467
1232,NA,NA,NA,1.090989280194657
1233,NA,NA,NA,1.0912747548601673
1234,NA,NA,NA,1.0915602295256779
1235,NA,NA,NA,1.0918457041911882
1236,NA,NA,NA,1.0921311788566987
1237,NA,NA,NA,1.092416653522209
1238,NA,NA,NA,1.0927021281877196
1239,NA,NA,NA,1.09298760285323
1240,NA,NA,NA,1.0932730775187405
1241,NA,NA,NA,1.0935585521842508
1242,NA,NA,NA,1.0938440268497613
1243,NA,NA,NA,1.0941295015152717
1244,NA,NA,NA,1.0944149761807822
1245,NA,NA,NA,1.0947004508462925
1246,NA,NA,NA,1.094985925511803
1247,NA,NA,NA,1.0952714001773134
1248,NA,NA,NA,1.095556874842824
1249,NA,NA,NA,1.0958423495083343
1250,NA,NA,NA,1.0961278241738448
1251,NA,NA,NA,1.0964132988393551
1252,NA,NA,NA,1.0966987735048657
1253,NA,NA,NA,1.096984248170376
1254,NA,NA,NA,1.0972697228358865
1255,NA,NA,NA,1.0975551975013969
1256,NA,NA,NA,1.0978406721669072
1257,NA,NA,NA,1.0981261468324177
1258,NA,NA,NA,1.098411621497928
1259,NA,NA,NA,1.0986970961634386
1260,NA,NA,NA,1.098982570828949
1261,NA,NA,NA,1.0992680454944594
1262,NA,NA,NA,1.0995535201599698
1263,NA,NA,NA,1.0998389948254803
1264,NA,NA,NA,1.1001244694909906
1265,NA,NA,NA,1.1004099441565012
1266,NA,NA,NA,1.1006954188220115
1267,NA,NA,NA,1.100980893487522
1268,NA,NA,NA,1.1012663681530324
1269,NA,NA,NA,1.101551842818543
1270,NA,NA,NA,1.1018373174840532
1271,NA,NA,NA,1.1021227921495638
1272,NA,NA,NA,1.102408266815074
1273,NA,NA,NA,1.1026937414805846
1274,NA,NA,NA,1.102979216146095
1275,NA,NA,NA,1.1032646908116055
1276,NA,NA,NA,1.1035501654771158
1277,NA,NA,NA,1.1038356401426264
1278,1.1041211148081367,NA,1.1041211148081367,1.1041211148081367
1279,NA,NA,NA,1.1043861085635711
1280,NA,NA,NA,1.1046511023190053
1281,NA,NA,NA,1.1049160960744397
1282,NA,NA,NA,1.1051810898298742
1283,NA,NA,NA,1.1054460835853084
1284,NA,NA,NA,1.1057110773407428
1285,NA,NA,NA,1.105976071096177
1286,NA,NA,NA,1.1062410648516114
1287,NA,NA,NA,1.1065060586070459
1288,NA,NA,NA,1.10677105236248
1289,NA,NA,NA,1.1070360461179145
1290,NA,NA,NA,1.107301039873349
1291,NA,NA,NA,1.1075660336287831
1292,NA,NA,NA,1.1078310273842176
1293,NA,NA,NA,1.108096021139652
1294,NA,NA,NA,1.1083610148950862
1295,NA,NA,NA,1.1086260086505206
1296,NA,NA,NA,1.1088910024059548
1297,NA,NA,NA,1.1091559961613893
1298,NA,NA,NA,1.1094209899168237
1299,NA,NA,NA,1.109685983672258
1300,NA,NA,NA,1.1099509774276923
1301,NA,NA,NA,1.1102159711831268
1302,NA,NA,NA,1.110480964938561
1303,NA,NA,NA,1.1107459586939954
1304,NA,NA,NA,1.1110109524494298
1305,NA,NA,NA,1.111275946204864
1306,NA,NA,NA,1.1115409399602985
1307,NA,NA,NA,1.1118059337157327
1308,NA,NA,NA,1.112070927471167
1309,NA,NA,NA,1.1123359212266015
1310,NA,NA,NA,1.1126009149820357
1311,NA,NA,NA,1.1128659087374702
1312,NA,NA,NA,1.1131309024929046
1313,NA,NA,NA,1.1133958962483388
1314,NA,NA,NA,1.1136608900037732
1315,NA,NA,NA,1.1139258837592076
1316,NA,NA,NA,1.1141908775146419
1317,NA,NA,NA,1.1144558712700763
1318,NA,NA,NA,1.1147208650255105
1319,NA,NA,NA,1.114985858780945
1320,NA,NA,NA,1.1152508525363793
1321,NA,NA,NA,1.1155158462918136
1322,NA,NA,NA,1.115780840047248
1323,NA,NA,NA,1.1160458338026824
1324,NA,NA,NA,1.1163108275581166
1325,NA,NA,NA,1.116575821313551
1326,NA,NA,NA,1.1168408150689855
1327,NA,NA,NA,1.1171058088244197
1328,NA,NA,NA,1.117370802579854
1329,NA,NA,NA,1.1176357963352885
1330,NA,NA,NA,1.1179007900907227
1331,NA,NA,NA,1.1181657838461572
1332,NA,NA,NA,1.1184307776015914
1333,NA,NA,NA,1.1186957713570258
1334,NA,NA,NA,1.1189607651124602
1335,NA,NA,NA,1.1192257588678944
1336,NA,NA,NA,1.1194907526233289
1337,NA,NA,NA,1.1197557463787633
1338,NA,NA,NA,1.1200207401341975
1339,NA,NA,NA,1.120285733889632
1340,NA,NA,NA,1.1205507276450664
1341,NA,NA,NA,1.1208157214005006
1342,NA,NA,NA,1.121080715155935
1343,NA,NA,NA,1.1213457089113692
1344,NA,NA,NA,1.1216107026668036
1345,NA,NA,NA,1.121875696422238
1346,NA,NA,NA,1.1221406901776723
1347,NA,NA,NA,1.1224056839331067
1348,NA,NA,NA,1.1226706776885411
1349,NA,NA,NA,1.1229356714439753
1350,NA,NA,NA,1.1232006651994098
1351,NA,NA,NA,1.1234656589548442
1352,NA,NA,NA,1.1237306527102784
1353,NA,NA,NA,1.1239956464657128
1354,NA,NA,NA,1.124260640221147
1355,NA,NA,NA,1.1245256339765815
1356,NA,NA,NA,1.1247906277320159
1357,NA,NA,NA,1.12505562148745
1358,NA,NA,NA,1.1253206152428845
1359,NA,NA,NA,1.125585608998319
1360,NA,NA,NA,1.1258506027537531
1361,NA,NA,NA,1.1261155965091876
1362,NA,NA,NA,1.126380590264622
1363,NA,NA,NA,1.1266455840200562
1364,NA,NA,NA,1.1269105777754906
1365,NA,NA,NA,1.1271755715309248
1366,NA,NA,NA,1.1274405652863593
1367,NA,NA,NA,1.1277055590417937
1368,NA,NA,NA,1.127970552797228
1369,1.1282355465526623,NA,1.1282355465526623,1.1282355465526623
1370,NA,NA,NA,1.128484216420302
1371,NA,NA,NA,1.1287328862879413
1372,NA,NA,NA,1.128981556155581
1373,NA,NA,NA,1.1292302260232203
1374,NA,NA,NA,1.12947889589086
1375,NA,NA,NA,1.1297275657584993
1376,NA,NA,NA,1.129976235626139
1377,NA,NA,NA,1.1302249054937785
1378,NA,NA,NA,1.130473575361418
1379,NA,NA,NA,1.1307222452290575
1380,NA,NA,NA,1.130970915096697
1381,NA,NA,NA,1.1312195849643365
1382,NA,NA,NA,1.131468254831976
1383,NA,NA,NA,1.1317169246996155
1384,NA,NA,NA,1.131965594567255
1385,NA,NA,NA,1.1322142644348945
1386,NA,NA,NA,1.132462934302534
1387,NA,NA,NA,1.1327116041701735
1388,NA,NA,NA,1.132960274037813
1389,NA,NA,NA,1.1332089439054527
1390,NA,NA,NA,1.133457613773092
1391,NA,NA,NA,1.1337062836407317
1392,NA,NA,NA,1.133954953508371
1393,NA,NA,NA,1.1342036233760107
1394,NA,NA,NA,1.1344522932436503
1395,NA,NA,NA,1.1347009631112897
1396,NA,NA,NA,1.1349496329789293
1397,NA,NA,NA,1.1351983028465686
1398,NA,NA,NA,1.1354469727142082
1399,NA,NA,NA,1.1356956425818476
1400,NA,NA,NA,1.1359443124494872
1401,NA,NA,NA,1.1361929823171268
1402,NA,NA,NA,1.1364416521847662
1403,NA,NA,NA,1.1366903220524058
1404,NA,NA,NA,1.1369389919200452
1405,NA,NA,NA,1.1371876617876848
1406,NA,NA,NA,1.1374363316553244
1407,NA,NA,NA,1.1376850015229638
1408,NA,NA,NA,1.1379336713906034
1409,NA,NA,NA,1.1381823412582428
1410,NA,NA,NA,1.1384310111258824
1411,NA,NA,NA,1.1386796809935218
1412,NA,NA,NA,1.1389283508611614
1413,NA,NA,NA,1.139177020728801
1414,NA,NA,NA,1.1394256905964404
1415,NA,NA,NA,1.13967436046408
1416,NA,NA,NA,1.1399230303317194
1417,NA,NA,NA,1.140171700199359
1418,NA,NA,NA,1.1404203700669986
1419,NA,NA,NA,1.140669039934638
1420,NA,NA,NA,1.1409177098022776
1421,NA,NA,NA,1.141166379669917
1422,NA,NA,NA,1.1414150495375566
1423,NA,NA,NA,1.141663719405196
1424,NA,NA,NA,1.1419123892728356
1425,NA,NA,NA,1.1421610591404752
1426,NA,NA,NA,1.1424097290081145
1427,NA,NA,NA,1.1426583988757542
1428,NA,NA,NA,1.1429070687433935
1429,NA,NA,NA,1.1431557386110331
1430,NA,NA,NA,1.1434044084786728
1431,NA,NA,NA,1.1436530783463121
1432,NA,NA,NA,1.1439017482139517
1433,NA,NA,NA,1.1441504180815911
1434,NA,NA,NA,1.1443990879492307
1435,NA,NA,NA,1.1446477578168701
1436,NA,NA,NA,1.1448964276845097
1437,NA,NA,NA,1.1451450975521493
1438,NA,NA,NA,1.1453937674197887
1439,NA,NA,NA,1.1456424372874283
1440,NA,NA,NA,1.1458911071550677
1441,NA,NA,NA,1.1461397770227073
1442,NA,NA,NA,1.146388446890347
1443,NA,NA,NA,1.1466371167579863
1444,NA,NA,NA,1.146885786625626
1445,NA,NA,NA,1.1471344564932653
1446,NA,NA,NA,1.147383126360905
1447,NA,NA,NA,1.1476317962285443
1448,NA,NA,NA,1.1478804660961839
1449,NA,NA,NA,1.1481291359638235
1450,NA,NA,NA,1.1483778058314629
1451,NA,NA,NA,1.1486264756991025
1452,NA,NA,NA,1.1488751455667419
1453,NA,NA,NA,1.1491238154343815
1454,NA,NA,NA,1.149372485302021
1455,NA,NA,NA,1.1496211551696605
1456,NA,NA,NA,1.1498698250373
1457,NA,NA,NA,1.1501184949049394
1458,NA,NA,NA,1.150367164772579
1459,NA,NA,NA,1.1506158346402184
1460,1.150864504507858,NA,1.150864504507858,1.150864504507858
1461,NA,NA,NA,1.1511000441212351
1462,NA,NA,NA,1.1513355837346122
1463,NA,NA,NA,1.1515711233479893
1464,NA,NA,NA,1.1518066629613661
1465,NA,NA,NA,1.1520422025747432
1466,NA,NA,NA,1.1522777421881203
1467,NA,NA,NA,1.1525132818014974
1468,NA,NA,NA,1.1527488214148744
1469,NA,NA,NA,1.1529843610282515
1470,NA,NA,NA,1.1532199006416284
1471,NA,NA,NA,1.1534554402550055
1472,NA,NA,NA,1.1536909798683825
1473,NA,NA,NA,1.1539265194817596
1474,NA,NA,NA,1.1541620590951367
1475,NA,NA,NA,1.1543975987085138
1476,NA,NA,NA,1.1546331383218906
1477,NA,NA,NA,1.1548686779352677
1478,NA,NA,NA,1.1551042175486448
1479,NA,NA,NA,1.1553397571620219
1480,NA,NA,NA,1.155575296775399
1481,NA,NA,NA,1.155810836388776
1482,NA,NA,NA,1.1560463760021529
1483,NA,NA,NA,1.15628191561553
1484,NA,NA,NA,1.156517455228907
1485,NA,NA,NA,1.156752994842284
1486,NA,NA,NA,1.1569885344556612
1487,NA,NA,NA,1.1572240740690383
1488,NA,NA,NA,1.1574596136824151
1489,NA,NA,NA,1.1576951532957922
1490,NA,NA,NA,1.1579306929091693
1491,NA,NA,NA,1.1581662325225464
1492,NA,NA,NA,1.1584017721359234
1493,NA,NA,NA,1.1586373117493005
1494,NA,NA,NA,1.1588728513626774
1495,NA,NA,NA,1.1591083909760544
1496,NA,NA,NA,1.1593439305894315
1497,NA,NA,NA,1.1595794702028086
1498,NA,NA,NA,1.1598150098161857
1499,NA,NA,NA,1.1600505494295628
1500,NA,NA,NA,1.1602860890429396
1501,NA,NA,NA,1.1605216286563167
1502,NA,NA,NA,1.1607571682696938
1503,NA,NA,NA,1.1609927078830709
1504,NA,NA,NA,1.161228247496448
1505,NA,NA,NA,1.161463787109825
1506,NA,NA,NA,1.1616993267232019
1507,NA,NA,NA,1.161934866336579
1508,NA,NA,NA,1.162170405949956
1509,NA,NA,NA,1.162405945563333
1510,NA,NA,NA,1.1626414851767102
1511,NA,NA,NA,1.1628770247900873
1512,NA,NA,NA,1.1631125644034641
1513,NA,NA,NA,1.1633481040168412
1514,NA,NA,NA,1.1635836436302183
1515,NA,NA,NA,1.1638191832435953
1516,NA,NA,NA,1.1640547228569724
1517,NA,NA,NA,1.1642902624703495
1518,NA,NA,NA,1.1645258020837264
1519,NA,NA,NA,1.1647613416971034
1520,NA,NA,NA,1.1649968813104805
1521,NA,NA,NA,1.1652324209238576
1522,NA,NA,NA,1.1654679605372347
1523,NA,NA,NA,1.1657035001506117
1524,NA,NA,NA,1.1659390397639886
1525,NA,NA,NA,1.1661745793773657
1526,NA,NA,NA,1.1664101189907428
1527,NA,NA,NA,1.1666456586041198
1528,NA,NA,NA,1.166881198217497
1529,NA,NA,NA,1.167116737830874
1530,NA,NA,NA,1.1673522774442509
1531,NA,NA,NA,1.167587817057628
1532,NA,NA,NA,1.167823356671005
1533,NA,NA,NA,1.168058896284382
1534,NA,NA,NA,1.1682944358977592
1535,NA,NA,NA,1.1685299755111362
1536,NA,NA,NA,1.168765515124513
1537,NA,NA,NA,1.1690010547378902
1538,NA,NA,NA,1.1692365943512673
1539,NA,NA,NA,1.1694721339646443
1540,NA,NA,NA,1.1697076735780214
1541,NA,NA,NA,1.1699432131913985
1542,NA,NA,NA,1.1701787528047753
1543,NA,NA,NA,1.1704142924181524
1544,NA,NA,NA,1.1706498320315295
1545,NA,NA,NA,1.1708853716449066
1546,NA,NA,NA,1.1711209112582837
1547,NA,NA,NA,1.1713564508716607
1548,NA,NA,NA,1.1715919904850376
1549,NA,NA,NA,1.1718275300984147
1550,NA,NA,NA,1.1720630697117917
1551,1.1722986093251688,NA,1.1722986093251688,1.1722986093251688
1552,NA,NA,NA,1.1725272598541008
1553,NA,NA,NA,1.1727559103830325
1554,NA,NA,NA,1.1729845609119645
1555,NA,NA,NA,1.1732132114408962
1556,NA,NA,NA,1.1734418619698281
1557,NA,NA,NA,1.17367051249876
1558,NA,NA,NA,1.1738991630276918
1559,NA,NA,NA,1.1741278135566238
1560,NA,NA,NA,1.1743564640855555
1561,NA,NA,NA,1.1745851146144874
1562,NA,NA,NA,1.1748137651434194
1563,NA,NA,NA,1.1750424156723511
1564,NA,NA,NA,1.175271066201283
1565,NA,NA,NA,1.175499716730215
1566,NA,NA,NA,1.1757283672591468
1567,NA,NA,NA,1.1759570177880787
1568,NA,NA,NA,1.1761856683170104
1569,NA,NA,NA,1.1764143188459424
1570,NA,NA,NA,1.1766429693748743
1571,NA,NA,NA,1.176871619903806
1572,NA,NA,NA,1.177100270432738
1573,NA,NA,NA,1.1773289209616697
1574,NA,NA,NA,1.1775575714906017
1575,NA,NA,NA,1.1777862220195336
1576,NA,NA,NA,1.1780148725484654
1577,NA,NA,NA,1.1782435230773973
1578,NA,NA,NA,1.178472173606329
1579,NA,NA,NA,1.178700824135261
1580,NA,NA,NA,1.178929474664193
1581,NA,NA,NA,1.1791581251931247
1582,NA,NA,NA,1.1793867757220566
1583,NA,NA,NA,1.1796154262509884
1584,NA,NA,NA,1.1798440767799203
1585,NA,NA,NA,1.1800727273088523
1586,NA,NA,NA,1.180301377837784
1587,NA,NA,NA,1.180530028366716
1588,NA,NA,NA,1.180758678895648
1589,NA,NA,NA,1.1809873294245796
1590,NA,NA,NA,1.1812159799535116
1591,NA,NA,NA,1.1814446304824433
1592,NA,NA,NA,1.1816732810113753
1593,NA,NA,NA,1.1819019315403072
1594,NA,NA,NA,1.182130582069239
1595,NA,NA,NA,1.1823592325981709
1596,NA,NA,NA,1.1825878831271026
1597,NA,NA,NA,1.1828165336560346
1598,NA,NA,NA,1.1830451841849665
1599,NA,NA,NA,1.1832738347138982
1600,NA,NA,NA,1.1835024852428302
1601,NA,NA,NA,1.183731135771762
1602,NA,NA,NA,1.1839597863006939
1603,NA,NA,NA,1.1841884368296258
1604,NA,NA,NA,1.1844170873585576
1605,NA,NA,NA,1.1846457378874895
1606,NA,NA,NA,1.1848743884164212
1607,NA,NA,NA,1.1851030389453532
1608,NA,NA,NA,1.1853316894742851
1609,NA,NA,NA,1.1855603400032169
1610,NA,NA,NA,1.1857889905321488
1611,NA,NA,NA,1.1860176410610808
1612,NA,NA,NA,1.1862462915900125
1613,NA,NA,NA,1.1864749421189444
1614,NA,NA,NA,1.1867035926478762
1615,NA,NA,NA,1.1869322431768081
1616,NA,NA,NA,1.18716089370574
1617,NA,NA,NA,1.1873895442346718
1618,NA,NA,NA,1.1876181947636038
1619,NA,NA,NA,1.1878468452925355
1620,NA,NA,NA,1.1880754958214674
1621,NA,NA,NA,1.1883041463503994
1622,NA,NA,NA,1.188532796879331
1623,NA,NA,NA,1.188761447408263
1624,NA,NA,NA,1.1889900979371948
1625,NA,NA,NA,1.1892187484661267
1626,NA,NA,NA,1.1894473989950587
1627,NA,NA,NA,1.1896760495239904
1628,NA,NA,NA,1.1899047000529224
1629,NA,NA,NA,1.190133350581854
1630,NA,NA,NA,1.190362001110786
1631,NA,NA,NA,1.190590651639718
1632,NA,NA,NA,1.1908193021686497
1633,NA,NA,NA,1.1910479526975817
1634,NA,NA,NA,1.1912766032265136
1635,NA,NA,NA,1.1915052537554454
1636,NA,NA,NA,1.1917339042843773
1637,NA,NA,NA,1.191962554813309
1638,NA,NA,NA,1.192191205342241
1639,NA,NA,NA,1.192419855871173
1640,NA,NA,NA,1.1926485064001047
1641,NA,NA,NA,1.1928771569290366
1642,NA,NA,NA,1.1931058074579683
1643,1.1933344579869003,NA,1.1933344579869003,1.1933344579869003
1644,NA,NA,NA,1.1935644956072673
1645,NA,NA,NA,1.193794533227634
1646,NA,NA,NA,1.194024570848001
1647,NA,NA,NA,1.1942546084683678
1648,NA,NA,NA,1.1944846460887348
1649,NA,NA,NA,1.1947146837091016
1650,NA,NA,NA,1.1949447213294686
1651,NA,NA,NA,1.1951747589498356
1652,NA,NA,NA,1.1954047965702024
1653,NA,NA,NA,1.1956348341905694
1654,NA,NA,NA,1.1958648718109361
1655,NA,NA,NA,1.1960949094313031
1656,NA,NA,NA,1.19632494705167
1657,NA,NA,NA,1.196554984672037
1658,NA,NA,NA,1.196785022292404
1659,NA,NA,NA,1.1970150599127707
1660,NA,NA,NA,1.1972450975331377
1661,NA,NA,NA,1.1974751351535045
1662,NA,NA,NA,1.1977051727738715
1663,NA,NA,NA,1.1979352103942382
1664,NA,NA,NA,1.1981652480146052
1665,NA,NA,NA,1.1983952856349722
1666,NA,NA,NA,1.198625323255339
1667,NA,NA,NA,1.198855360875706
1668,NA,NA,NA,1.1990853984960728
1669,NA,NA,NA,1.1993154361164398
1670,NA,NA,NA,1.1995454737368065
1671,NA,NA,NA,1.1997755113571735
1672,NA,NA,NA,1.2000055489775405
1673,NA,NA,NA,1.2002355865979073
1674,NA,NA,NA,1.2004656242182743
1675,NA,NA,NA,1.200695661838641
1676,NA,NA,NA,1.200925699459008
1677,NA,NA,NA,1.2011557370793748
1678,NA,NA,NA,1.2013857746997418
1679,NA,NA,NA,1.2016158123201088
1680,NA,NA,NA,1.2018458499404756
1681,NA,NA,NA,1.2020758875608426
1682,NA,NA,NA,1.2023059251812094
1683,NA,NA,NA,1.2025359628015764
1684,NA,NA,NA,1.2027660004219431
1685,NA,NA,NA,1.2029960380423101
1686,NA,NA,NA,1.2032260756626771
1687,NA,NA,NA,1.203456113283044
1688,NA,NA,NA,1.203686150903411
1689,NA,NA,NA,1.2039161885237777
1690,NA,NA,NA,1.2041462261441447
1691,NA,NA,NA,1.2043762637645115
1692,NA,NA,NA,1.2046063013848785
1693,NA,NA,NA,1.2048363390052454
1694,NA,NA,NA,1.2050663766256122
1695,NA,NA,NA,1.2052964142459792
1696,NA,NA,NA,1.205526451866346
1697,NA,NA,NA,1.205756489486713
1698,NA,NA,NA,1.2059865271070798
1699,NA,NA,NA,1.2062165647274468
1700,NA,NA,NA,1.2064466023478138
1701,NA,NA,NA,1.2066766399681805
1702,NA,NA,NA,1.2069066775885475
1703,NA,NA,NA,1.2071367152089143
1704,NA,NA,NA,1.2073667528292813
1705,NA,NA,NA,1.207596790449648
1706,NA,NA,NA,1.207826828070015
1707,NA,NA,NA,1.208056865690382
1708,NA,NA,NA,1.2082869033107488
1709,NA,NA,NA,1.2085169409311158
1710,NA,NA,NA,1.2087469785514826
1711,NA,NA,NA,1.2089770161718496
1712,NA,NA,NA,1.2092070537922164
1713,NA,NA,NA,1.2094370914125834
1714,NA,NA,NA,1.2096671290329504
1715,NA,NA,NA,1.2098971666533171
1716,NA,NA,NA,1.2101272042736841
1717,NA,NA,NA,1.210357241894051
1718,NA,NA,NA,1.210587279514418
1719,NA,NA,NA,1.2108173171347847
1720,NA,NA,NA,1.2110473547551517
1721,NA,NA,NA,1.2112773923755187
1722,NA,NA,NA,1.2115074299958855
1723,NA,NA,NA,1.2117374676162525
1724,NA,NA,NA,1.2119675052366192
1725,NA,NA,NA,1.2121975428569862
1726,NA,NA,NA,1.212427580477353
1727,NA,NA,NA,1.21265761809772
1728,NA,NA,NA,1.212887655718087
1729,NA,NA,NA,1.2131176933384538
1730,NA,NA,NA,1.2133477309588208
1731,NA,NA,NA,1.2135777685791875
1732,NA,NA,NA,1.2138078061995545
1733,NA,NA,NA,1.2140378438199213
1734,1.2142678814402883,NA,1.2142678814402883,1.2142678814402883
1735,NA,NA,NA,1.2145012268649282
1736,NA,NA,NA,1.2147345722895682
1737,NA,NA,NA,1.214967917714208
1738,NA,NA,NA,1.215201263138848
1739,NA,NA,NA,1.2154346085634882
1740,NA,NA,NA,1.215667953988128
1741,NA,NA,NA,1.215901299412768
1742,NA,NA,NA,1.216134644837408
1743,NA,NA,NA,1.216367990262048
1744,NA,NA,NA,1.2166013356866878
1745,NA,NA,NA,1.2168346811113278
1746,NA,NA,NA,1.2170680265359677
1747,NA,NA,NA,1.2173013719606076
1748,NA,NA,NA,1.2175347173852478
1749,NA,NA,NA,1.2177680628098877
1750,NA,NA,NA,1.2180014082345276
1751,NA,NA,NA,1.2182347536591676
1752,NA,NA,NA,1.2184680990838075
1753,NA,NA,NA,1.2187014445084474
1754,NA,NA,NA,1.2189347899330873
1755,NA,NA,NA,1.2191681353577273
1756,NA,NA,NA,1.2194014807823672
1757,NA,NA,NA,1.2196348262070074
1758,NA,NA,NA,1.2198681716316473
1759,NA,NA,NA,1.2201015170562872
1760,NA,NA,NA,1.2203348624809272
1761,NA,NA,NA,1.220568207905567
1762,NA,NA,NA,1.220801553330207
1763,NA,NA,NA,1.221034898754847
1764,NA,NA,NA,1.2212682441794869
1765,NA,NA,NA,1.2215015896041268
1766,NA,NA,NA,1.221734935028767
1767,NA,NA,NA,1.2219682804534069
1768,NA,NA,NA,1.2222016258780468
1769,NA,NA,NA,1.2224349713026867
1770,NA,NA,NA,1.2226683167273267
1771,NA,NA,NA,1.2229016621519666
1772,NA,NA,NA,1.2231350075766065
1773,NA,NA,NA,1.2233683530012465
1774,NA,NA,NA,1.2236016984258864
1775,NA,NA,NA,1.2238350438505265
1776,NA,NA,NA,1.2240683892751665
1777,NA,NA,NA,1.2243017346998064
1778,NA,NA,NA,1.2245350801244463
1779,NA,NA,NA,1.2247684255490863
1780,NA,NA,NA,1.2250017709737262
1781,NA,NA,NA,1.2252351163983661
1782,NA,NA,NA,1.225468461823006
1783,NA,NA,NA,1.225701807247646
1784,NA,NA,NA,1.225935152672286
1785,NA,NA,NA,1.226168498096926
1786,NA,NA,NA,1.226401843521566
1787,NA,NA,NA,1.226635188946206
1788,NA,NA,NA,1.2268685343708459
1789,NA,NA,NA,1.2271018797954858
1790,NA,NA,NA,1.2273352252201257
1791,NA,NA,NA,1.2275685706447657
1792,NA,NA,NA,1.2278019160694056
1793,NA,NA,NA,1.2280352614940455
1794,NA,NA,NA,1.2282686069186857
1795,NA,NA,NA,1.2285019523433256
1796,NA,NA,NA,1.2287352977679655
1797,NA,NA,NA,1.2289686431926055
1798,NA,NA,NA,1.2292019886172454
1799,NA,NA,NA,1.2294353340418853
1800,NA,NA,NA,1.2296686794665252
1801,NA,NA,NA,1.2299020248911652
1802,NA,NA,NA,1.230135370315805
1803,NA,NA,NA,1.2303687157404453
1804,NA,NA,NA,1.2306020611650852
1805,NA,NA,NA,1.2308354065897251
1806,NA,NA,NA,1.231068752014365
1807,NA,NA,NA,1.231302097439005
1808,NA,NA,NA,1.231535442863645
1809,NA,NA,NA,1.2317687882882848
1810,NA,NA,NA,1.2320021337129248
1811,NA,NA,NA,1.2322354791375647
1812,NA,NA,NA,1.2324688245622049
1813,NA,NA,NA,1.2327021699868448
1814,NA,NA,NA,1.2329355154114847
1815,NA,NA,NA,1.2331688608361246
1816,NA,NA,NA,1.2334022062607646
1817,NA,NA,NA,1.2336355516854045
