days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
1512,NA,1.1631125644034641,1.1630512268653856,NA,2.1785000654023547,NA,1.1631125644034641
1513,NA,1.1633481040168412,1.1632862214483222,NA,2.1798208791379956,NA,1.1633481040168412
1514,NA,1.1635836436302183,1.1635213149383294,NA,2.1811416928736365,NA,1.1635836436302183
1515,NA,1.1638191832435953,1.1637565116892667,NA,2.1824625066092773,NA,1.1638191832435953
1516,NA,1.1640547228569724,1.1639918160549942,NA,2.183783320344918,NA,1.1640547228569724
1517,NA,1.1642902624703495,1.1642272323893705,NA,2.185104134080559,NA,1.1642902624703495
1518,NA,1.1645258020837264,1.1644627650462556,NA,2.1864249478162,NA,1.1645258020837264
1519,NA,1.1647613416971034,1.1646984183795084,NA,2.1877457615518408,NA,1.1647613416971034
1520,NA,1.1649968813104805,1.1649341967429891,NA,2.1890665752874816,NA,1.1649968813104805
1521,NA,1.1652324209238576,1.1651701044905565,NA,2.1903873890231225,NA,1.1652324209238576
1522,NA,1.1654679605372347,1.1654061459760698,NA,2.1917082027587633,NA,1.1654679605372347
1523,NA,1.1657035001506117,1.1656423255533896,NA,2.193029016494404,NA,1.1657035001506117
1524,NA,1.1659390397639886,1.1658786475763738,NA,2.194349830230045,NA,1.1659390397639886
1525,NA,1.1661745793773657,1.1661151163988832,NA,2.195670643965686,NA,1.1661745793773657
1526,NA,1.1664101189907428,1.1663517363747768,NA,2.1969914577013268,NA,1.1664101189907428
1527,NA,1.1666456586041198,1.1665885118579136,NA,2.1983122714369676,NA,1.1666456586041198
1528,NA,1.166881198217497,1.1668254472021533,NA,2.1996330851726085,NA,1.166881198217497
1529,NA,1.167116737830874,1.1670625467613556,NA,2.2009538989082493,NA,1.167116737830874
1530,NA,1.1673522774442509,1.1672998148893796,NA,2.20227471264389,NA,1.1673522774442509
1531,NA,1.167587817057628,1.167537255940085,NA,2.203595526379531,NA,1.167587817057628
1532,NA,1.167823356671005,1.167774874267331,NA,2.204916340115172,NA,1.167823356671005
1533,NA,1.168058896284382,1.168012674224977,NA,2.2062371538508128,NA,1.168058896284382
1534,NA,1.1682944358977592,1.168250660166883,NA,2.2075579675864536,NA,1.1682944358977592
1535,NA,1.1685299755111362,1.168488836446908,NA,2.2088787813220945,NA,1.1685299755111362
1536,NA,1.168765515124513,1.168727207418911,NA,2.2101995950577353,NA,1.168765515124513
1537,NA,1.1690010547378902,1.1689657774367521,NA,2.2115204087933766,NA,1.1690010547378902
1538,NA,1.1692365943512673,1.1692045508542908,NA,2.2128412225290175,NA,1.1692365943512673
1539,NA,1.1694721339646443,1.169443532025386,NA,2.2141620362646584,NA,1.1694721339646443
1540,NA,1.1697076735780214,1.1696827253038977,NA,2.215482850000299,NA,1.1697076735780214
1541,NA,1.1699432131913985,1.1699221350436848,NA,2.21680366373594,NA,1.1699432131913985
1542,NA,1.1701787528047753,1.170161765598607,NA,2.218124477471581,NA,1.1701787528047753
1543,NA,1.1704142924181524,1.1704016213225237,NA,2.219445291207222,NA,1.1704142924181524
1544,NA,1.1706498320315295,1.1706417065692947,NA,2.2207661049428626,NA,1.1706498320315295
1545,NA,1.1708853716449066,1.1708820256927788,NA,2.2220869186785035,NA,1.1708853716449066
1546,NA,1.1711209112582837,1.171122583046836,NA,2.2234077324141444,NA,1.1711209112582837
1547,NA,1.1713564508716607,1.171363382985325,NA,2.224728546149785,NA,1.1713564508716607
1548,NA,1.1715919904850376,1.171604429862106,NA,2.226049359885426,NA,1.1715919904850376
1549,NA,1.1718275300984147,1.1718457280310381,NA,2.227370173621067,NA,1.1718275300984147
1550,NA,1.1720630697117917,1.172087281845981,NA,2.228690987356708,NA,1.1720630697117917
1551,1.1722986093251688,1.1722986093251688,1.172329095660794,NA,2.2300118010923486,NA,1.1722986093251688
1552,NA,1.1725272598541008,1.1725707233051545,NA,2.2313326148279895,NA,1.1725272598541008
1553,NA,1.1727559103830325,1.1728117242573823,NA,2.2326534285636304,NA,1.1727559103830325
1554,NA,1.1729845609119645,1.1730521113442982,NA,2.233974242299271,NA,1.1729845609119645
1555,NA,1.1732132114408962,1.1732918973927233,NA,2.235295056034912,NA,1.1732132114408962
1556,NA,1.1734418619698281,1.1735310952294788,NA,2.236615869770553,NA,1.1734418619698281
1557,NA,1.17367051249876,1.1737697176813862,NA,2.237936683506194,NA,1.17367051249876
1558,NA,1.1738991630276918,1.174007777575266,NA,2.2392574972418346,NA,1.1738991630276918
1559,NA,1.1741278135566238,1.17424528773794,NA,2.2405783109774755,NA,1.1741278135566238
1560,NA,1.1743564640855555,1.1744822609962289,NA,2.2418991247131164,NA,1.1743564640855555
1561,NA,1.1745851146144874,1.174718710176954,NA,2.2432199384487572,NA,1.1745851146144874
1562,NA,1.1748137651434194,1.1749546481069368,NA,2.244540752184398,NA,1.1748137651434194
1563,NA,1.1750424156723511,1.175190087612998,NA,2.245861565920039,NA,1.1750424156723511
1564,NA,1.175271066201283,1.1754250415219591,NA,2.24718237965568,NA,1.175271066201283
1565,NA,1.175499716730215,1.175659522660641,NA,2.2485031933913207,NA,1.175499716730215
1566,NA,1.1757283672591468,1.1758935438558646,NA,2.2498240071269615,NA,1.1757283672591468
1567,NA,1.1759570177880787,1.1761271179344521,NA,2.2511448208626024,NA,1.1759570177880787
1568,NA,1.1761856683170104,1.1763602577232237,NA,2.2524656345982432,NA,1.1761856683170104
1569,NA,1.1764143188459424,1.1765929760490008,NA,2.253786448333884,NA,1.1764143188459424
1570,NA,1.1766429693748743,1.1768252857386048,NA,2.255107262069525,NA,1.1766429693748743
1571,NA,1.176871619903806,1.1770571996188568,NA,2.256428075805166,NA,1.176871619903806
1572,NA,1.177100270432738,1.1772887305165773,NA,2.2577488895408067,NA,1.177100270432738
1573,NA,1.1773289209616697,1.1775198912585885,NA,2.2590697032764475,NA,1.1773289209616697
1574,NA,1.1775575714906017,1.177750694671711,NA,2.2603905170120884,NA,1.1775575714906017
1575,NA,1.1777862220195336,1.1779811535827656,NA,2.2617113307477292,NA,1.1777862220195336
1576,NA,1.1780148725484654,1.1782112808185743,NA,2.26303214448337,NA,1.1780148725484654
1577,NA,1.1782435230773973,1.178441089205958,NA,2.264352958219011,NA,1.1782435230773973
1578,NA,1.178472173606329,1.1786705915717375,NA,2.265673771954652,NA,1.178472173606329
1579,NA,1.178700824135261,1.178899800742734,NA,2.2669945856902927,NA,1.178700824135261
1580,NA,1.178929474664193,1.1791287295457689,NA,2.2683153994259335,NA,1.178929474664193
1581,NA,1.1791581251931247,1.1793573908076636,NA,2.269636213161575,NA,1.1791581251931247
1582,NA,1.1793867757220566,1.179585797355239,NA,2.2709570268972157,NA,1.1793867757220566
1583,NA,1.1796154262509884,1.1798139620153159,NA,2.2722778406328565,NA,1.1796154262509884
1584,NA,1.1798440767799203,1.180041897614716,NA,2.2735986543684974,NA,1.1798440767799203
1585,NA,1.1800727273088523,1.1802696169802602,NA,2.2749194681041383,NA,1.1800727273088523
1586,NA,1.180301377837784,1.1804971329387697,NA,2.276240281839779,NA,1.180301377837784
1587,NA,1.180530028366716,1.1807244583170657,NA,2.27756109557542,NA,1.180530028366716
1588,NA,1.180758678895648,1.1809516059419694,NA,2.278881909311061,NA,1.180758678895648
1589,NA,1.1809873294245796,1.1811785886403017,NA,2.2802027230467017,NA,1.1809873294245796
1590,NA,1.1812159799535116,1.1814054192388843,NA,2.2815235367823425,NA,1.1812159799535116
1591,NA,1.1814446304824433,1.1816321105645378,NA,2.2828443505179834,NA,1.1814446304824433
1592,NA,1.1816732810113753,1.1818586754440836,NA,2.2841651642536243,NA,1.1816732810113753
1593,NA,1.1819019315403072,1.1820851267043428,NA,2.285485977989265,NA,1.1819019315403072
1594,NA,1.182130582069239,1.1823114771721368,NA,2.286806791724906,NA,1.182130582069239
1595,NA,1.1823592325981709,1.1825377396742867,NA,2.288127605460547,NA,1.1823592325981709
1596,NA,1.1825878831271026,1.1827639270376133,NA,2.2894484191961877,NA,1.1825878831271026
1597,NA,1.1828165336560346,1.182990052088938,NA,2.2907692329318285,NA,1.1828165336560346
1598,NA,1.1830451841849665,1.1832161276550819,NA,2.2920900466674694,NA,1.1830451841849665
1599,NA,1.1832738347138982,1.1834421665628667,NA,2.2934108604031103,NA,1.1832738347138982
1600,NA,1.1835024852428302,1.1836681816391126,NA,2.294731674138751,NA,1.1835024852428302
1601,NA,1.183731135771762,1.1838941857106413,NA,2.296052487874392,NA,1.183731135771762
1602,NA,1.1839597863006939,1.1841201916042743,NA,2.297373301610033,NA,1.1839597863006939
1603,NA,1.1841884368296258,1.1843462121468318,NA,2.2986941153456737,NA,1.1841884368296258
1604,NA,1.1844170873585576,1.184572260165136,NA,2.3000149290813146,NA,1.1844170873585576
1605,NA,1.1846457378874895,1.1847983484860076,NA,2.3013357428169554,NA,1.1846457378874895
1606,NA,1.1848743884164212,1.1850244899362674,NA,2.3026565565525963,NA,1.1848743884164212
1607,NA,1.1851030389453532,1.1852506973427375,NA,2.303977370288237,NA,1.1851030389453532
1608,NA,1.1853316894742851,1.1854769835322378,NA,2.305298184023878,NA,1.1853316894742851
1609,NA,1.1855603400032169,1.1857033613315906,NA,2.306618997759519,NA,1.1855603400032169
1610,NA,1.1857889905321488,1.1859298435676164,NA,2.3079398114951597,NA,1.1857889905321488
1611,NA,1.1860176410610808,1.186156443067137,NA,2.3092606252308006,NA,1.1860176410610808
1612,NA,1.1862462915900125,1.1863831726569727,NA,2.3105814389664414,NA,1.1862462915900125
1613,NA,1.1864749421189444,1.1866100451639452,NA,2.3119022527020823,NA,1.1864749421189444
1614,NA,1.1867035926478762,1.1868370734148757,NA,2.313223066437723,NA,1.1867035926478762
1615,NA,1.1869322431768081,1.187064270236585,NA,2.314543880173364,NA,1.1869322431768081
1616,NA,1.18716089370574,1.1872916484558946,NA,2.315864693909005,NA,1.18716089370574
1617,NA,1.1873895442346718,1.187519220899626,NA,2.3171855076446457,NA,1.1873895442346718
1618,NA,1.1876181947636038,1.1877470003945994,NA,2.3185063213802866,NA,1.1876181947636038
1619,NA,1.1878468452925355,1.1879749997676363,NA,2.3198271351159274,NA,1.1878468452925355
1620,NA,1.1880754958214674,1.1882032318455586,NA,2.3211479488515683,NA,1.1880754958214674
1621,NA,1.1883041463503994,1.1884317094551864,NA,2.322468762587209,NA,1.1883041463503994
1622,NA,1.188532796879331,1.1886604454233418,NA,2.32378957632285,NA,1.188532796879331
1623,NA,1.188761447408263,1.1888894525768454,NA,2.325110390058491,NA,1.188761447408263
1624,NA,1.1889900979371948,1.1891187437425184,NA,2.3264312037941317,NA,1.1889900979371948
1625,NA,1.1892187484661267,1.1893483317471818,NA,2.3277520175297726,NA,1.1892187484661267
1626,NA,1.1894473989950587,1.1895782294176576,NA,2.329072831265414,NA,1.1894473989950587
1627,NA,1.1896760495239904,1.1898084495807657,NA,2.3303936450010547,NA,1.1896760495239904
1628,NA,1.1899047000529224,1.1900390050633287,NA,2.3317144587366956,NA,1.1899047000529224
1629,NA,1.190133350581854,1.1902699086921664,NA,2.3330352724723364,NA,1.190133350581854
1630,NA,1.190362001110786,1.190501173294101,NA,2.3343560862079773,NA,1.190362001110786
1631,NA,1.190590651639718,1.1907328116959528,NA,2.335676899943618,NA,1.190590651639718
1632,NA,1.1908193021686497,1.1909648367245436,NA,2.336997713679259,NA,1.1908193021686497
1633,NA,1.1910479526975817,1.1911972612066946,NA,2.3383185274149,NA,1.1910479526975817
1634,NA,1.1912766032265136,1.1914300979692263,NA,2.3396393411505407,NA,1.1912766032265136
1635,NA,1.1915052537554454,1.1916633598389603,NA,2.3409601548861816,NA,1.1915052537554454
1636,NA,1.1917339042843773,1.191897059642718,NA,2.3422809686218224,NA,1.1917339042843773
1637,NA,1.191962554813309,1.19213121020732,NA,2.3436017823574633,NA,1.191962554813309
1638,NA,1.192191205342241,1.1923658243595878,NA,2.344922596093104,NA,1.192191205342241
1639,NA,1.192419855871173,1.192600914926343,NA,2.346243409828745,NA,1.192419855871173
1640,NA,1.1926485064001047,1.192836494734406,NA,2.347564223564386,NA,1.1926485064001047
1641,NA,1.1928771569290366,1.193072576610598,NA,2.3488850373000267,NA,1.1928771569290366
1642,NA,1.1931058074579683,1.1933091733817407,NA,2.3502058510356676,NA,1.1931058074579683
1643,1.1933344579869003,1.1933344579869003,1.193546297874655,NA,2.3515266647713085,NA,1.1933344579869003
1644,NA,1.1935644956072673,1.1937835735734725,NA,2.3528474785069493,NA,1.1935644956072673
1645,NA,1.193794533227634,1.1940206172372803,NA,2.35416829224259,NA,1.193794533227634
1646,NA,1.194024570848001,1.1942574316053316,NA,2.355489105978231,NA,1.194024570848001
1647,NA,1.1942546084683678,1.1944940194168803,NA,2.356809919713872,NA,1.1942546084683678
1648,NA,1.1944846460887348,1.1947303834111798,NA,2.3581307334495127,NA,1.1944846460887348
1649,NA,1.1947146837091016,1.1949665263274838,NA,2.3594515471851536,NA,1.1947146837091016
1650,NA,1.1949447213294686,1.1952024509050456,NA,2.3607723609207945,NA,1.1949447213294686
1651,NA,1.1951747589498356,1.195438159883119,NA,2.3620931746564353,NA,1.1951747589498356
1652,NA,1.1954047965702024,1.1956736560009578,NA,2.363413988392076,NA,1.1954047965702024
1653,NA,1.1956348341905694,1.1959089419978153,NA,2.364734802127717,NA,1.1956348341905694
1654,NA,1.1958648718109361,1.196144020612945,NA,2.366055615863358,NA,1.1958648718109361
1655,NA,1.1960949094313031,1.1963788945856006,NA,2.3673764295989987,NA,1.1960949094313031
1656,NA,1.19632494705167,1.196613566655036,NA,2.3686972433346396,NA,1.19632494705167
1657,NA,1.196554984672037,1.1968480395605041,NA,2.3700180570702805,NA,1.196554984672037
1658,NA,1.196785022292404,1.1970823160412587,NA,2.3713388708059213,NA,1.196785022292404
1659,NA,1.1970150599127707,1.1973163988365538,NA,2.372659684541562,NA,1.1970150599127707
1660,NA,1.1972450975331377,1.1975502906856426,NA,2.373980498277203,NA,1.1972450975331377
1661,NA,1.1974751351535045,1.1977839943277788,NA,2.375301312012844,NA,1.1974751351535045
1662,NA,1.1977051727738715,1.198017512502216,NA,2.3766221257484847,NA,1.1977051727738715
1663,NA,1.1979352103942382,1.1982508479482077,NA,2.3779429394841256,NA,1.1979352103942382
1664,NA,1.1981652480146052,1.1984840034050073,NA,2.3792637532197665,NA,1.1981652480146052
1665,NA,1.1983952856349722,1.1987169816118688,NA,2.3805845669554073,NA,1.1983952856349722
1666,NA,1.198625323255339,1.1989497853080455,NA,2.381905380691048,NA,1.198625323255339
1667,NA,1.198855360875706,1.199182417232791,NA,2.383226194426689,NA,1.198855360875706
1668,NA,1.1990853984960728,1.199414880125359,NA,2.38454700816233,NA,1.1990853984960728
1669,NA,1.1993154361164398,1.1996471767250032,NA,2.3858678218979708,NA,1.1993154361164398
1670,NA,1.1995454737368065,1.1998793097709766,NA,2.387188635633612,NA,1.1995454737368065
1671,NA,1.1997755113571735,1.2001112820025335,NA,2.388509449369253,NA,1.1997755113571735
1672,NA,1.2000055489775405,1.2003430961589268,NA,2.3898302631048938,NA,1.2000055489775405
1673,NA,1.2002355865979073,1.2005747549794106,NA,2.3911510768405346,NA,1.2002355865979073
1674,NA,1.2004656242182743,1.200806261203238,NA,2.3924718905761755,NA,1.2004656242182743
1675,NA,1.200695661838641,1.2010376175696629,NA,2.3937927043118163,NA,1.200695661838641
1676,NA,1.200925699459008,1.2012688268179392,NA,2.395113518047457,NA,1.200925699459008
1677,NA,1.2011557370793748,1.2014998916873199,NA,2.396434331783098,NA,1.2011557370793748
1678,NA,1.2013857746997418,1.201730814917059,NA,2.397755145518739,NA,1.2013857746997418
1679,NA,1.2016158123201088,1.2019615992464097,NA,2.3990759592543798,NA,1.2016158123201088
1680,NA,1.2018458499404756,1.2021922474146256,NA,2.4003967729900206,NA,1.2018458499404756
1681,NA,1.2020758875608426,1.2024227621609607,NA,2.4017175867256615,NA,1.2020758875608426
1682,NA,1.2023059251812094,1.2026531462246681,NA,2.4030384004613023,NA,1.2023059251812094
1683,NA,1.2025359628015764,1.2028834023450015,NA,2.404359214196943,NA,1.2025359628015764
1684,NA,1.2027660004219431,1.2031135332612148,NA,2.405680027932584,NA,1.2027660004219431
1685,NA,1.2029960380423101,1.2033435417125613,NA,2.407000841668225,NA,1.2029960380423101
1686,NA,1.2032260756626771,1.2035734304382948,NA,2.408321655403866,NA,1.2032260756626771
1687,NA,1.203456113283044,1.2038032021776686,NA,2.4096424691395066,NA,1.203456113283044
1688,NA,1.203686150903411,1.2040328596699363,NA,2.4109632828751475,NA,1.203686150903411
1689,NA,1.2039161885237777,1.2042624056543516,NA,2.4122840966107884,NA,1.2039161885237777
1690,NA,1.2041462261441447,1.204491842870168,NA,2.413604910346429,NA,1.2041462261441447
1691,NA,1.2043762637645115,1.2047211740566393,NA,2.41492572408207,NA,1.2043762637645115
1692,NA,1.2046063013848785,1.2049504019530186,NA,2.416246537817711,NA,1.2046063013848785
1693,NA,1.2048363390052454,1.2051795292985599,NA,2.417567351553352,NA,1.2048363390052454
1694,NA,1.2050663766256122,1.2054085588325165,NA,2.4188881652889926,NA,1.2050663766256122
1695,NA,1.2052964142459792,1.2056374932941425,NA,2.4202089790246335,NA,1.2052964142459792
1696,NA,1.205526451866346,1.2058663354226906,NA,2.4215297927602744,NA,1.205526451866346
1697,NA,1.205756489486713,1.2060950879574153,NA,2.422850606495915,NA,1.205756489486713
1698,NA,1.2059865271070798,1.2063237536375695,NA,2.424171420231556,NA,1.2059865271070798
1699,NA,1.2062165647274468,1.2065523352024075,NA,2.425492233967197,NA,1.2062165647274468
1700,NA,1.2064466023478138,1.206780835391182,NA,2.426813047702838,NA,1.2064466023478138
1701,NA,1.2066766399681805,1.207009256943147,NA,2.4281338614384786,NA,1.2066766399681805
1702,NA,1.2069066775885475,1.2072376025975564,NA,2.4294546751741195,NA,1.2069066775885475
1703,NA,1.2071367152089143,1.207465875093663,NA,2.4307754889097604,NA,1.2071367152089143
1704,NA,1.2073667528292813,1.2076940771707214,NA,2.432096302645401,NA,1.2073667528292813
1705,NA,1.207596790449648,1.207922211567984,NA,2.433417116381042,NA,1.207596790449648
1706,NA,1.207826828070015,1.2081502810247053,NA,2.434737930116683,NA,1.207826828070015
1707,NA,1.208056865690382,1.2083782882801388,NA,2.436058743852324,NA,1.208056865690382
1708,NA,1.2082869033107488,1.2086062360735375,NA,2.4373795575879647,NA,1.2082869033107488
1709,NA,1.2085169409311158,1.2088341271441552,NA,2.4387003713236055,NA,1.2085169409311158
