"meeting_date","scrape_time","scrape_datetime_aest","move","diff_bps","bucket_rate","probability"
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","2.85%",-357,0.0285,0.402381873899714
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","3.10%",-357,0.031,0.36747568368653
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","3.35%",-357,0.0335,0.0947787025214078
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","3.60%",-356,0.036,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","4.10%",-356,0.041,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","4.60%",-355,0.046,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","5.10%",-355,0.051,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","5.60%",-354,0.056,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 05:57:46,"2025-06-30 15:57:46","6.10%",-354,0.061,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","0.10%",-360,0.001,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","0.60%",-359,0.006,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","1.10%",-359,0.011,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","1.60%",-358,0.016,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","2.10%",-358,0.021,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","2.35%",-358,0.0235,0.0106926417420855
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","2.60%",-357,0.026,0.124671098150262
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","2.85%",-357,0.0285,0.402381873899714
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","3.10%",-357,0.031,0.36747568368653
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","3.35%",-357,0.0335,0.0947787025214078
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","3.60%",-356,0.036,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","4.10%",-356,0.041,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","4.60%",-355,0.046,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","5.10%",-355,0.051,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","5.60%",-354,0.056,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 06:32:42,"2025-06-30 16:32:42","6.10%",-354,0.061,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","0.10%",-360,0.001,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","0.60%",-359,0.006,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","1.10%",-359,0.011,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","1.60%",-358,0.016,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","2.10%",-358,0.021,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","2.35%",-358,0.0235,0.0106926417420855
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","2.60%",-357,0.026,0.124671098150262
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","2.85%",-357,0.0285,0.402381873899714
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","3.10%",-357,0.031,0.36747568368653
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","3.35%",-357,0.0335,0.0947787025214078
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","3.60%",-356,0.036,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","4.10%",-356,0.041,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","4.60%",-355,0.046,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","5.10%",-355,0.051,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","5.60%",-354,0.056,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 06:56:16,"2025-06-30 16:56:16","6.10%",-354,0.061,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","0.10%",-360,0.001,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","0.60%",-359,0.006,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","1.10%",-359,0.011,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","1.60%",-358,0.016,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","2.10%",-358,0.021,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","2.35%",-358,0.0235,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","2.60%",-357,0.026,0.118490498589498
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","2.85%",-357,0.0285,0.415852120263927
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","3.10%",-357,0.031,0.377349276248021
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","3.35%",-357,0.0335,0.0883081048985534
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","3.60%",-356,0.036,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","4.10%",-356,0.041,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","4.60%",-355,0.046,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","5.10%",-355,0.051,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","5.60%",-354,0.056,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 23:16:51,"2025-07-01 09:16:51","6.10%",-354,0.061,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","0.10%",-360,0.001,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","0.60%",-359,0.006,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","1.10%",-359,0.011,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","1.60%",-358,0.016,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","2.10%",-358,0.021,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","2.35%",-358,0.0235,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","3.60%",-356,0.036,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","4.10%",-356,0.041,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","4.60%",-355,0.046,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","5.10%",-355,0.051,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","5.60%",-354,0.056,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 23:33:10,"2025-07-01 09:33:10","6.10%",-354,0.061,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","0.10%",-360,0.001,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","0.60%",-359,0.006,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","1.10%",-359,0.011,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","1.60%",-358,0.016,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","2.10%",-358,0.021,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","2.35%",-358,0.0235,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","3.60%",-356,0.036,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","4.10%",-356,0.041,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","4.60%",-355,0.046,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","5.10%",-355,0.051,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","5.60%",-354,0.056,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 23:46:27,"2025-07-01 09:46:27","6.10%",-354,0.061,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","0.10%",-360,0.001,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","0.35%",-360,0.0035,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","0.60%",-359,0.006,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","0.85%",-359,0.0085,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","1.10%",-359,0.011,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","1.35%",-359,0.0135,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","1.60%",-358,0.016,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","1.85%",-358,0.0185,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","2.10%",-358,0.021,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","2.35%",-358,0.0235,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","3.60%",-356,0.036,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","3.85%",-356,0.0385,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","4.10%",-356,0.041,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","4.35%",-356,0.0435,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","4.60%",-355,0.046,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","4.85%",-355,0.0485,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","5.10%",-355,0.051,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","5.35%",-355,0.0535,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","5.60%",-354,0.056,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","5.85%",-354,0.0585,0
2026-02-03,2025-06-30 23:55:47,"2025-07-01 09:55:47","6.10%",-354,0.061,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","0.10%",-360,0.001,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","0.35%",-360,0.0035,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","0.60%",-359,0.006,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","0.85%",-359,0.0085,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","1.10%",-359,0.011,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","1.35%",-359,0.0135,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","1.60%",-358,0.016,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","1.85%",-358,0.0185,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","2.10%",-358,0.021,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","2.35%",-358,0.0235,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","3.60%",-356,0.036,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","3.85%",-356,0.0385,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","4.10%",-356,0.041,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","4.35%",-356,0.0435,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","4.60%",-355,0.046,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","4.85%",-355,0.0485,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","5.10%",-355,0.051,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","5.35%",-355,0.0535,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","5.60%",-354,0.056,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","5.85%",-354,0.0585,0
2026-02-03,2025-07-01 01:22:51,"2025-07-01 11:22:51","6.10%",-354,0.061,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","0.10%",-360,0.001,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","0.35%",-360,0.0035,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","0.60%",-359,0.006,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","0.85%",-359,0.0085,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","1.10%",-359,0.011,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","1.35%",-359,0.0135,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","1.60%",-358,0.016,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","1.85%",-358,0.0185,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","2.10%",-358,0.021,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","2.35%",-358,0.0235,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","3.60%",-356,0.036,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","3.85%",-356,0.0385,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","4.10%",-356,0.041,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","4.35%",-356,0.0435,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","4.60%",-355,0.046,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","4.85%",-355,0.0485,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","5.10%",-355,0.051,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","5.35%",-355,0.0535,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","5.60%",-354,0.056,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","5.85%",-354,0.0585,0
2026-02-03,2025-07-01 03:14:03,"2025-07-01 13:14:03","6.10%",-354,0.061,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","0.10%",-360,0.001,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","0.35%",-360,0.0035,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","0.60%",-359,0.006,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","0.85%",-359,0.0085,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","1.10%",-359,0.011,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","1.35%",-359,0.0135,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","1.60%",-358,0.016,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","1.85%",-358,0.0185,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","2.10%",-358,0.021,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","2.35%",-358,0.0235,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","3.60%",-356,0.036,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","3.85%",-356,0.0385,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","4.10%",-356,0.041,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","4.35%",-356,0.0435,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","4.60%",-355,0.046,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","4.85%",-355,0.0485,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","5.10%",-355,0.051,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","5.35%",-355,0.0535,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","5.60%",-354,0.056,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","5.85%",-354,0.0585,0
2026-02-03,2025-07-01 04:08:50,"2025-07-01 14:08:50","6.10%",-354,0.061,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","0.10%",-360,0.001,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","0.35%",-360,0.0035,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","0.60%",-359,0.006,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","0.85%",-359,0.0085,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","1.10%",-359,0.011,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","1.35%",-359,0.0135,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","1.60%",-358,0.016,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","1.85%",-358,0.0185,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","2.10%",-358,0.021,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","2.35%",-358,0.0235,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","3.60%",-356,0.036,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","3.85%",-356,0.0385,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","4.10%",-356,0.041,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","4.35%",-356,0.0435,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","4.60%",-355,0.046,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","4.85%",-355,0.0485,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","5.10%",-355,0.051,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","5.35%",-355,0.0535,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","5.60%",-354,0.056,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","5.85%",-354,0.0585,0
2026-02-03,2025-07-01 04:49:29,"2025-07-01 14:49:29","6.10%",-354,0.061,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","0.10%",-360,0.001,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","0.35%",-360,0.0035,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","0.60%",-359,0.006,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","0.85%",-359,0.0085,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","1.10%",-359,0.011,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","1.35%",-359,0.0135,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","1.60%",-358,0.016,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","1.85%",-358,0.0185,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","2.10%",-358,0.021,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","2.35%",-358,0.0235,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","2.60%",-357,0.026,0.118517976702882
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","2.85%",-357,0.0285,0.415881142144423
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","3.10%",-357,0.031,0.377315127955445
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","3.35%",-357,0.0335,0.0882857531972498
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","3.60%",-356,0.036,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","3.85%",-356,0.0385,0
2026-02-03,2025-07-01 05:14:06,"2025-07-01 15:14:06","4.10%",-356,0.041,0
